"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSMUSG00000061313"	127.832183999206	0.816756255798674	0.240076530716593	3.40206622180343	0.000668784303231887	0.0327397213750508
"ENSMUSG00000036330"	52.9172470913952	1.32645288837813	0.390145871529944	3.39988959302963	0.000674130673599349	0.0328339279857145
"ENSMUSG00000047517"	11745.1362410277	-0.667855442288733	0.196755783406819	-3.39433703408786	0.000687949707723486	0.0332216693913371
"ENSMUSG00000029385"	554.81411775684	-0.853933424197769	0.25160735845011	-3.39391275938018	0.000689016384458163	0.0332216693913371
"ENSMUSG00000056144"	43.2369970116443	-1.40425553499849	0.415226958550821	-3.38189875700621	0.000719866702516454	0.0345356050532269
"ENSMUSG00000054414"	227.185603979068	-1.11437503197862	0.330676430879651	-3.36998627030724	0.000751719290215513	0.0358843113911336
"ENSMUSG00000055748"	2144.93718583857	-0.956299932240721	0.284522496363736	-3.36106966746903	0.000776412391577678	0.0368795885999397
"ENSMUSG00000022051"	525.037412183643	-0.756831639175044	0.225296897779317	-3.35926347248854	0.000781505192954792	0.0369386321497598
"ENSMUSG00000007872"	101.490324927536	-1.5461073740573	0.460560782162472	-3.35701048360621	0.000787901250839594	0.0370583946166956
"ENSMUSG00000082016"	46.8666578221224	4.3341613224996	1.29201700281297	3.35456988032147	0.000794884734311287	0.0372044830522771
"ENSMUSG00000033213"	225.628401207042	-1.07174465060772	0.320400998769527	-3.34501032994175	0.000822795058559631	0.0375532154418886
"ENSMUSG00000110868"	225.628401207042	-1.07174465060772	0.320400998769527	-3.34501032994175	0.000822795058559631	0.0375532154418886
"ENSMUSG00000022938"	288.101807732112	-0.73129802814256	0.218650846360082	-3.34459271627165	0.000824034817400902	0.0375532154418886
"ENSMUSG00000034459"	341.051666898897	-2.52806286302482	0.756395762972426	-3.3422488421805	0.000831025234027194	0.0375532154418886
"ENSMUSG00000063317"	101.249691539878	0.926699426908432	0.277268518872895	3.34224538247434	0.000831035592861458	0.0375532154418886
"ENSMUSG00000039254"	135.754755285339	1.05202239170394	0.314834632778229	3.34150783355842	0.000833246652022024	0.0375532154418886
"ENSMUSG00000027957"	823.502943042925	-0.603032525176101	0.180488492525215	-3.34111342357107	0.00083443127113619	0.0375532154418886
"ENSMUSG00000005615"	399.907285042405	-0.742015145893002	0.22212977064342	-3.34045789424661	0.000836403624554073	0.0375532154418886
"ENSMUSG00000063296"	94.5083685696731	0.944096719239953	0.282700294804942	3.33956750873345	0.000839089538580512	0.0375532154418886
"ENSMUSG00000026437"	258.809291348479	-0.704959341144644	0.211201750750662	-3.33784799907695	0.0008442992247104	0.0375532154418886
"ENSMUSG00000031881"	78.1115557875459	2.14885283619758	0.64385296712535	3.3374899952573	0.000845387653512032	0.0375532154418886
"ENSMUSG00000030160"	4.60606281106858	-4.37866777557088	1.312465628479	-3.33621519722789	0.00084927396205269	NA
"ENSMUSG00000055371"	346.742458350045	-0.56956680436994	0.170814866000095	-3.33441004115896	0.000854805452059574	0.0376768298365498
"ENSMUSG00000028649"	506.102145259023	0.907119193199154	0.272080208884334	3.33401388112277	0.000856023856630313	0.0376768298365498
"ENSMUSG00000004044"	460.676445102001	0.866686688805191	0.260978734957655	3.32090922636211	0.000897247142650431	0.0393108965010543
"ENSMUSG00000009575"	453.677824564378	0.579315925625035	0.174615328097689	3.31766937035983	0.000907718634153315	0.0395880707094847
"ENSMUSG00000056313"	131.612754474552	-0.797417854104173	0.24046844594169	-3.31610183191159	0.000912825604935085	0.0395880707094847
"ENSMUSG00000006418"	346.090848546216	-0.617577531080924	0.186289667003088	-3.3151464652663	0.00091595119306989	0.0395880707094847
"ENSMUSG00000079440"	1816.60569705611	-0.994123257404772	0.30027288264475	-3.31073271968055	0.000930520416507854	0.0396301599654034
"ENSMUSG00000028699"	2183.13803428806	-0.705127782286947	0.213001812708045	-3.31043089878978	0.000931524491279117	0.0396301599654034
"ENSMUSG00000021509"	837.692654800833	0.893329022549175	0.269880975734033	3.31008519633317	0.000932675781194468	0.0396301599654034
"ENSMUSG00000028413"	462.847194556653	-0.592392435490824	0.178978414259589	-3.30985408459159	0.000933446185740611	0.0396301599654034
"ENSMUSG00000020196"	368.400724207676	0.623687529175401	0.188588484104238	3.30713474970545	0.000942555401847208	0.0397443657596147
"ENSMUSG00000054364"	233.916620392197	-1.00949885988255	0.30541706163327	-3.30531259283315	0.000948705258125168	0.0397443657596147
"ENSMUSG00000035621"	698.028623991512	-0.503211857604771	0.15231522032265	-3.30375294431386	0.000953998638267927	0.0397443657596147
"ENSMUSG00000021792"	242.272398321958	1.13942751481983	0.344914907855383	3.30350323766689	0.000954848668135404	0.0397443657596147
"ENSMUSG00000067212"	838.001614042638	-0.829894165024842	0.251260983361882	-3.30291696673644	0.000956847158986034	0.0397443657596147
"ENSMUSG00000006345"	11.7484763190933	-2.8609514325972	0.868635900001809	-3.29361408225384	0.000989081949637849	NA
"ENSMUSG00000025314"	1273.26676738791	0.584424972073235	0.177485929209267	3.29279608066374	0.000991963917505126	0.0410254042606107
"ENSMUSG00000017830"	46.7145252510885	-1.20087435977271	0.365202335250701	-3.28824392360016	0.00100814451226533	0.0414482415602554
"ENSMUSG00000037465"	252.391698137945	-0.737400307055387	0.224304569922296	-3.28749569084053	0.00101082736061488	0.0414482415602554
"ENSMUSG00000030279"	154.167188847038	-0.818699599024966	0.249336071782541	-3.28351847838125	0.00102519923554846	0.0418148617482727
"ENSMUSG00000095186"	22.367968317106	2.45588208074423	0.748124119424029	3.28272009547692	0.00102810693177618	NA
"ENSMUSG00000042808"	3169.15902922459	1.040690714392	0.317030843238599	3.28261661786885	0.00102848435357919	0.0418148617482727
"ENSMUSG00000095115"	273.115521901977	-0.846530408211754	0.258287596053254	-3.2774721711267	0.00104741054785168	0.0422887643877591
"ENSMUSG00000002983"	315.503050909469	-0.659033724256186	0.201105414594556	-3.27705609311837	0.00104895528132222	0.0422887643877591
"ENSMUSG00000041827"	297.889033014639	-0.903759078106898	0.275922945955529	-3.27540384500156	0.00105511025500586	0.0423589242543149
"ENSMUSG00000030650"	222.941452730629	-0.698112960798089	0.213511306538757	-3.26967677784954	0.00107670436753793	0.0430457433605267
"ENSMUSG00000028195"	72.1296672802189	1.59182586245995	0.487272333493039	3.2668094472938	0.00108766864186034	0.0433036540192946
"ENSMUSG00000071537"	20.5876979590299	2.15197712772303	0.66000800597025	3.26053185454848	0.00111203475354391	NA
"ENSMUSG00000037280"	96.0256794577625	-1.13259114205893	0.347525144573383	-3.25901926736635	0.00111798074947597	0.0443265507901734
"ENSMUSG00000027556"	54002.1775688588	-1.48247062071508	0.455420643945762	-3.25516781117114	0.00113325383270048	0.0447472038056013
"ENSMUSG00000068893"	13944.2141405904	-0.582124546821102	0.179128573314647	-3.24975818234524	0.00115503178977126	0.0452535427559736
"ENSMUSG00000047281"	493.153512249919	-0.705272535972211	0.21710217323067	-3.24857427946086	0.00115984921883372	0.0452535427559736
"ENSMUSG00000034850"	515.986190377856	-0.604856031552507	0.186196527856738	-3.2484817977803	0.00116022631766227	0.0452535427559736
"ENSMUSG00000027375"	263.491932011077	0.88362441002609	0.272266377117815	3.24544080462689	0.00117268942559228	0.0455544738403154
"ENSMUSG00000037681"	12.903185002292	2.37720143087145	0.732806066228485	3.24397073171915	0.00117875857836981	NA
"ENSMUSG00000031328"	1053.15050886065	0.86631963668863	0.267429916154362	3.23942679692045	0.0011977020619837	0.0461635052646366
"ENSMUSG00000019082"	187.499201221761	-0.81695959637993	0.252197974788725	-3.23935827424596	0.00119798987085925	0.0461635052646366
"ENSMUSG00000058163"	16.4982811561036	-2.43253406849142	0.751689814289714	-3.23608757528525	0.00121180199815568	NA
"ENSMUSG00000027350"	219.061428287491	-0.722648174896673	0.223756473196766	-3.22961907904758	0.00123955249507135	0.0474605810460089
"ENSMUSG00000039145"	250.107837633876	-0.994196739398902	0.307880893268103	-3.22916024065565	0.0012415430789524	0.0474605810460089
"ENSMUSG00000014353"	347.415753257302	-0.520697135750986	0.161323837662786	-3.22765155661246	0.00124810904910339	0.0475222473259801
"ENSMUSG00000021214"	19.6169872234734	2.1685499951763	0.673154869306366	3.22147264181692	0.00127533637689029	NA
"ENSMUSG00000024899"	5183.31977096839	-0.944802894147068	0.293708896788814	-3.2168003913971	0.00129628752255442	0.0488811822398097
"ENSMUSG00000062168"	19.6397027993464	2.94506085393088	0.915858601372068	3.21562831808188	0.00130159290212036	NA
"ENSMUSG00000038415"	722.335274781698	1.05555439849995	0.328379964813796	3.21442996407679	0.00130703795380665	0.0488811822398097
"ENSMUSG00000032939"	159.545940787889	0.66212906691146	0.20610175646891	3.21263184873119	0.00131524763282086	0.0488811822398097
"ENSMUSG00000046027"	233.749441329795	-0.81473529961626	0.253611354504722	-3.21253479051582	0.00131569212350389	0.0488811822398097
"ENSMUSG00000017843"	771.585603645363	-0.553543336832303	0.172318693261705	-3.21232320391162	0.00131666159231438	0.0488811822398097
"ENSMUSG00000090124"	1096.39474421556	-0.973414403920932	0.303063988236229	-3.21191049318003	0.00131855448906669	0.0488811822398097
"ENSMUSG00000043461"	301.762232101369	-0.837361582677031	0.260771323671711	-3.21109534164576	0.00132230055962139	0.0488811822398097
"ENSMUSG00000023456"	2073.86900525668	-0.600352572431092	0.186990437112122	-3.2106057491652	0.00132455522484112	0.0488811822398097
"ENSMUSG00000061740"	12.5878175424367	3.94841837956961	1.23040790611405	3.20903202909329	0.00133182654979873	NA
"ENSMUSG00000039697"	217.208381645301	-1.08603028586337	0.338579146174047	-3.20761127238797	0.00133842272800334	0.0492037014375173
"ENSMUSG00000008540"	69.0436909749803	-1.64833885174159	0.515308426622183	-3.19874228051414	0.00138028498695345	0.0505074571313593
"ENSMUSG00000030739"	5380.8597648945	-0.382465275852526	0.119601792262472	-3.19782227855907	0.00138469589245774	0.0505074571313593
"ENSMUSG00000052837"	468.01844114129	-0.526947208281597	0.164913855199046	-3.19528767092121	0.00139691527455507	0.0505074571313593
"ENSMUSG00000032446"	74.4209145252068	0.992503298258928	0.310667602933695	3.19474347787322	0.00139955176999973	0.0505074571313593
"ENSMUSG00000032186"	66.9882577219739	4.21165252609267	1.31879332562914	3.19356524198625	0.00140527579214145	0.0505074571313593
"ENSMUSG00000062933"	899.545670411201	0.523217291825885	0.163836906854482	3.19352520668985	0.00140547066743855	0.0505074571313593
"ENSMUSG00000021236"	1545.44491749392	-0.611602746412156	0.191640572384961	-3.1914053417853	0.00141582495557098	0.0506897031668042
"ENSMUSG00000034282"	307.248412145737	-0.646891468856666	0.203049486614724	-3.18588083940399	0.00144314023908695	0.051475578416503
"ENSMUSG00000038393"	2541.02500229933	-0.54396193968359	0.170929396367875	-3.18237793640173	0.00146071072702811	0.0519093312067953
"ENSMUSG00000095547"	11.1775187071237	3.04389482503362	0.958354920150691	3.17616653395488	0.00149235253559998	NA
"ENSMUSG00000022946"	393.606390306997	-0.581399978955312	0.183076822658035	-3.17571591266523	0.00149467246016827	0.052788404240971
"ENSMUSG00000027358"	268.106868148755	-1.31036940683388	0.412666564729158	-3.17537091403056	0.00149645085498115	0.052788404240971
"ENSMUSG00000020400"	324.60441691812	-0.603257965251173	0.190138064895908	-3.17273643013791	0.0015100954775172	0.0528306927276662
"ENSMUSG00000021097"	1030.41589678288	-0.773417087511785	0.243813034608088	-3.17217284447075	0.00151302926399887	0.0528306927276662
"ENSMUSG00000027187"	531.144953503731	-0.776442171882406	0.244846287845628	-3.17114128506592	0.00151841272621807	0.0528306927276662
"ENSMUSG00000027227"	310.093220154684	-0.758730811314551	0.239332611303652	-3.17019401234842	0.00152337185139097	0.0528306927276662
"ENSMUSG00000031441"	2045.83121259807	0.804600801534719	0.253851017992428	3.16957878639951	0.00152660064475048	0.0528306927276662
"ENSMUSG00000069874"	49.9890061340845	-1.5723977203501	0.496212036252371	-3.16880205531812	0.0015306860425525	0.0528306927276662
"ENSMUSG00000106864"	390.085783761732	0.547867346986093	0.172953941064953	3.16770663688052	0.00153646476716169	0.052840069680704
"ENSMUSG00000060802"	659.348532812499	-1.09212965941257	0.34498983705676	-3.16568646986804	0.00154717459830808	0.0530183581098786
"ENSMUSG00000038844"	322.382631638794	-0.61874589980315	0.195546629176273	-3.16418596633231	0.00155517390506209	0.0531028242671555
"ENSMUSG00000028494"	328.188063827443	-0.602152054986282	0.190686810077683	-3.15780653491962	0.00158961014508302	0.0540862033406793
"ENSMUSG00000022231"	107.837204187774	0.782006589472908	0.247873272649022	3.15486450441229	0.00160572659032033	0.0544415075410726
"ENSMUSG00000032501"	136.76047879402	-0.885751301081628	0.280949181479215	-3.15271002541489	0.00161762408123339	0.0546517713360367
"ENSMUSG00000027709"	183.83138730743	0.834497684219054	0.264951849854918	3.1496201467399	0.00163482871246458	0.0550392333196408
"ENSMUSG00000030866"	133.893880538644	0.730830792596107	0.232782197934406	3.13954760751097	0.00169208917931058	0.0564085075779248
"ENSMUSG00000020277"	1027.15990166895	-0.692732382374	0.220652880502578	-3.13946675337378	0.00169255619274116	0.0564085075779248
"ENSMUSG00000041115"	181.795480262187	-0.658594803672019	0.209811928648857	-3.13897693002121	0.00169538794777104	0.0564085075779248
"ENSMUSG00000062638"	85.2789543446455	-1.40349873712273	0.447209052618468	-3.13835046250754	0.00169901601771967	0.0564085075779248
"ENSMUSG00000063531"	74.4556605174128	-1.38177587401337	0.440762522142604	-3.13496680093484	0.00171873561417984	0.0568664421312259
"ENSMUSG00000039879"	268.198634281077	-0.746676905921816	0.238400059667023	-3.13203321746106	0.00173600232882197	0.0570818004987768
"ENSMUSG00000022636"	278.487377119398	0.617635367204338	0.197211636113704	3.13184038921636	0.00173714286041092	0.0570818004987768
"ENSMUSG00000029084"	456.562430726975	-0.702208383958278	0.224362142634272	-3.12979888546943	0.00174926018631387	0.0572837934733159
"ENSMUSG00000004655"	411.486449879419	2.22677165921851	0.712728725069759	3.12429060439589	0.00178234330739862	0.0581686531785366
"ENSMUSG00000053886"	470.583545029067	0.647254273302591	0.207328012966479	3.12188528719098	0.00179696942294308	0.0584471919089452
"ENSMUSG00000015652"	53.1669962881985	1.22848995533007	0.393891601528318	3.1188528787196	0.00181556591280212	0.0588525504504606
"ENSMUSG00000045106"	9.42546371830562	-4.60193626594533	1.47724919381234	-3.11520648325357	0.00183816186705777	NA
"ENSMUSG00000079173"	167.837111334654	1.14697682400848	0.368274921962478	3.11445812790191	0.00184283110855742	0.0595352339616447
"ENSMUSG00000038264"	93.2925591361637	-1.05958620731711	0.340634048592369	-3.11062916844552	0.00186689225446571	0.0600844139644879
"ENSMUSG00000032902"	1339.10652055249	-0.591752499466582	0.190343590124899	-3.1088648642084	0.00187807596396914	0.0600844139644879
"ENSMUSG00000026896"	314.359862762969	-0.761359015845051	0.244906056888162	-3.10877985427992	0.00187861638242276	0.0600844139644879
"ENSMUSG00000001020"	81.4032500308919	1.81371688930562	0.583617968899128	3.1077125550586	0.00188541349885638	0.0601014701711859
"ENSMUSG00000040584"	8320.66103771855	-0.438887304605117	0.1413567548985	-3.10482017587527	0.00190394738953635	0.0604202616869137
"ENSMUSG00000026615"	659.081487845929	0.499005354479925	0.160752199874506	3.1041898951895	0.00190800826379728	0.0604202616869137
"ENSMUSG00000090700"	158.136519245023	-0.760121154777256	0.244968244051501	-3.10293751633151	0.00191610090764215	0.0604654171895371
"ENSMUSG00000035775"	2534.02661082292	-1.50256890459956	0.48438372790001	-3.10202184353668	0.00192203775328909	0.0604654171895371
"ENSMUSG00000019779"	627.952914919146	-0.46361308993487	0.149528293793988	-3.10050411311193	0.00193191530620502	0.0604691269302134
"ENSMUSG00000039910"	865.381533142516	0.658538969454803	0.212427242751824	3.10006833833533	0.0019347599757765	0.0604691269302134
"ENSMUSG00000050777"	84.3975411082109	1.36615940981373	0.44123693449744	3.09620365613718	0.0019601568321551	0.0609625712489469
"ENSMUSG00000040112"	179.245222013117	0.891057051004311	0.287833733197511	3.09573530908161	0.00196325529087281	0.0609625712489469
"ENSMUSG00000041119"	363.16707515129	-0.526449656870086	0.17011646914718	-3.09464250880153	0.00197050245783299	0.0609902292997019
"ENSMUSG00000038267"	817.114977962677	-0.765845764253291	0.247663997101718	-3.09227733225492	0.00198627185939995	0.0612806382345418
"ENSMUSG00000006651"	383.761681239008	-0.771329102005784	0.249582919758343	-3.09047230777097	0.00199838438517565	0.061456724922309
"ENSMUSG00000055976"	132.934506054375	-0.873844951842356	0.283061720433295	-3.08711806917843	0.00202107303676519	0.0619558970855017
"ENSMUSG00000024331"	1491.24679716149	-0.388217054359754	0.125846593187027	-3.08484357445264	0.00203659234399413	0.0621529113889534
"ENSMUSG00000036106"	45.0462110134729	-1.23216654682612	0.399498936311705	-3.08427991874485	0.00204045514200316	0.0621529113889534
"ENSMUSG00000020009"	790.556284290694	-0.544302355558322	0.176953919302316	-3.07595535439037	0.00209829261048453	0.0637123974607565
"ENSMUSG00000041945"	141.934370505641	-0.714418900281761	0.232600301990959	-3.07144442275716	0.002130258177379	0.0644789501954305
"ENSMUSG00000024621"	30.5035378673026	2.5735113465142	0.838666636883156	3.06857484647114	0.00215082443229987	NA
"ENSMUSG00000020220"	739.512899779798	0.493574621793662	0.161052216210358	3.06468692830019	0.00217897958999436	0.0657462552389807
"ENSMUSG00000048960"	6.37928038305862	3.55779811195676	1.1609940453874	3.06444130880067	0.00218076959002804	NA
"ENSMUSG00000037541"	115.26953155301	1.20475808197272	0.39395937098917	3.05807697618098	0.00222762346243441	0.0669965464380227
"ENSMUSG00000025198"	402.013621803272	-0.768645689868443	0.251424002901466	-3.05716908886252	0.00223438195520242	0.0669965464380227
"ENSMUSG00000061531"	437.610395717719	-0.963753265889468	0.315468113755347	-3.05499422561889	0.00225064855328849	0.0672740587813179
"ENSMUSG00000032418"	2823.2896213377	1.93629720263274	0.635067325582492	3.04896366831145	0.00229632250760828	0.0684261318649113
"ENSMUSG00000001300"	591.149705064264	-0.633077513084212	0.207701092228312	-3.04802207004435	0.00230353008784296	0.0684283937859233
